status,path,classification,reason
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/holdout_observable_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/holdout_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/holdout_primary_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/opening_fixture_correction.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/prototype_sources.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/reference-diagnostic_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/request.md.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/retry_build_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/retry_build_reference-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/retry_build_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/retry_build_verify.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/retry_configure_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/retry_configure_reference-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/retry_configure_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/retry_configure_verify.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/retry_unit_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/retry_unit_reference-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/retry_unit_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/retry_unit_verify.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/smoke_legacy.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/smoke_legacy_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/smoke_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/smoke_observable_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/smoke_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/smoke_primary_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/starting_worktrees.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_diagnostic_legacy.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_diagnostic_legacy_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_diagnostic_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_diagnostic_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_diagnostic_warm.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_reference-diagnostic_legacy.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_reference-diagnostic_legacy_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_reference-diagnostic_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_reference-diagnostic_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_reference-diagnostic_warm.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_verify_legacy.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_verify_legacy_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_verify_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_verify_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/validated_verify_warm.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/verify_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/binary_identity.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/build_buffer.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/build_final-asan.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/build_final-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/build_python.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/configure_buffer.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/configure_final-asan.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/configure_final-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/configure_python.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/final_source.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/formal_features.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/formal_features_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/formal_features_matched.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/formal_features_matched_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/formal_pipeline.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/formal_pipeline_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/holdout_features.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/holdout_features_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/holdout_pipeline.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/holdout_pipeline_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/launcher_candidate.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/launcher_matched.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5cb/buffer/launcher_reference.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
